"sector","industry","density_q","r_m","M_obs"
"CNS12","Professional, Scientific & Technical Services","Q1_low",3150,1.33654304161331
"CNS12","Professional, Scientific & Technical Services","Q1_low",3200,1.33747755730765
"CNS12","Professional, Scientific & Technical Services","Q1_low",3250,1.33590016101006
"CNS12","Professional, Scientific & Technical Services","Q1_low",3300,1.33736345577109
"CNS12","Professional, Scientific & Technical Services","Q1_low",3350,1.33518699321514
"CNS12","Professional, Scientific & Technical Services","Q1_low",3400,1.34154633289111
"CNS12","Professional, Scientific & Technical Services","Q1_low",3450,1.34607686995067
"CNS12","Professional, Scientific & Technical Services","Q1_low",3500,1.34459601567948
"CNS12","Professional, Scientific & Technical Services","Q1_low",3550,1.34373671985929
"CNS12","Professional, Scientific & Technical Services","Q1_low",3600,1.34412922839179
"CNS12","Professional, Scientific & Technical Services","Q1_low",3650,1.34243911160905
"CNS12","Professional, Scientific & Technical Services","Q1_low",3700,1.34001500326022
"CNS12","Professional, Scientific & Technical Services","Q1_low",3750,1.34117555169228
"CNS12","Professional, Scientific & Technical Services","Q1_low",3800,1.3469107032758
"CNS12","Professional, Scientific & Technical Services","Q1_low",3850,1.34496555110924
"CNS12","Professional, Scientific & Technical Services","Q1_low",3900,1.33947701161532
"CNS12","Professional, Scientific & Technical Services","Q1_low",3950,1.3331257829341
"CNS12","Professional, Scientific & Technical Services","Q1_low",4000,1.32969220534244
"CNS12","Professional, Scientific & Technical Services","Q1_low",4050,1.32697245140309
"CNS12","Professional, Scientific & Technical Services","Q1_low",4100,1.32254169344162
"CNS12","Professional, Scientific & Technical Services","Q1_low",4150,1.32159134960547
"CNS12","Professional, Scientific & Technical Services","Q1_low",4200,1.32280588308892
"CNS12","Professional, Scientific & Technical Services","Q1_low",4250,1.31863556607966
"CNS12","Professional, Scientific & Technical Services","Q1_low",4300,1.31904667319646
"CNS12","Professional, Scientific & Technical Services","Q1_low",4350,1.31542526440046
"CNS12","Professional, Scientific & Technical Services","Q1_low",4400,1.31201793477697
"CNS12","Professional, Scientific & Technical Services","Q1_low",4450,1.31044121269764
"CNS12","Professional, Scientific & Technical Services","Q1_low",4500,1.30620300512604
"CNS12","Professional, Scientific & Technical Services","Q1_low",4550,1.30314523682704
"CNS12","Professional, Scientific & Technical Services","Q1_low",4600,1.3023369199285
"CNS12","Professional, Scientific & Technical Services","Q1_low",4650,1.2996873657847
"CNS12","Professional, Scientific & Technical Services","Q1_low",4700,1.29552646052199
"CNS12","Professional, Scientific & Technical Services","Q1_low",4750,1.29539609968501
"CNS12","Professional, Scientific & Technical Services","Q1_low",4800,1.29029941255411
"CNS12","Professional, Scientific & Technical Services","Q1_low",4850,1.28820165784782
"CNS12","Professional, Scientific & Technical Services","Q1_low",4900,1.28569955928752
"CNS12","Professional, Scientific & Technical Services","Q1_low",4950,1.28078549468358
"CNS12","Professional, Scientific & Technical Services","Q1_low",5000,1.27896231133701
"CNS12","Professional, Scientific & Technical Services","Q2",0,0
"CNS12","Professional, Scientific & Technical Services","Q2",50,0.03484250644198
"CNS12","Professional, Scientific & Technical Services","Q2",100,0.188805829118644
"CNS12","Professional, Scientific & Technical Services","Q2",150,0.479571226790686
"CNS12","Professional, Scientific & Technical Services","Q2",200,0.70114924013205
"CNS12","Professional, Scientific & Technical Services","Q2",250,0.787517977549507
"CNS12","Professional, Scientific & Technical Services","Q2",300,0.87124921845603
"CNS12","Professional, Scientific & Technical Services","Q2",350,0.973253123215314
"CNS12","Professional, Scientific & Technical Services","Q2",400,1.06285900701276
"CNS12","Professional, Scientific & Technical Services","Q2",450,1.08848509056586
"CNS12","Professional, Scientific & Technical Services","Q2",500,1.10131101983191
"CNS12","Professional, Scientific & Technical Services","Q2",550,1.11818146562523
"CNS12","Professional, Scientific & Technical Services","Q2",600,1.12275182304198
"CNS12","Professional, Scientific & Technical Services","Q2",650,1.13722301958535
"CNS12","Professional, Scientific & Technical Services","Q2",700,1.12512611387013
"CNS12","Professional, Scientific & Technical Services","Q2",750,1.1233666760623
"CNS12","Professional, Scientific & Technical Services","Q2",800,1.13503447053594
"CNS12","Professional, Scientific & Technical Services","Q2",850,1.14514472968631
"CNS12","Professional, Scientific & Technical Services","Q2",900,1.15298277342552
"CNS12","Professional, Scientific & Technical Services","Q2",950,1.15982771172868
"CNS12","Professional, Scientific & Technical Services","Q2",1000,1.17339126845051
"CNS12","Professional, Scientific & Technical Services","Q2",1050,1.18180073293508
"CNS12","Professional, Scientific & Technical Services","Q2",1100,1.18457485941545
"CNS12","Professional, Scientific & Technical Services","Q2",1150,1.18057622383488
"CNS12","Professional, Scientific & Technical Services","Q2",1200,1.17575297407954
"CNS12","Professional, Scientific & Technical Services","Q2",1250,1.17918350818536
"CNS12","Professional, Scientific & Technical Services","Q2",1300,1.18851168005988
"CNS12","Professional, Scientific & Technical Services","Q2",1350,1.18325303983304
"CNS12","Professional, Scientific & Technical Services","Q2",1400,1.17762577631415
"CNS12","Professional, Scientific & Technical Services","Q2",1450,1.17441688232909
"CNS12","Professional, Scientific & Technical Services","Q2",1500,1.16118604194369
"CNS12","Professional, Scientific & Technical Services","Q2",1550,1.15008340283675
"CNS12","Professional, Scientific & Technical Services","Q2",1600,1.14211204098756
"CNS12","Professional, Scientific & Technical Services","Q2",1650,1.14039604253472
"CNS12","Professional, Scientific & Technical Services","Q2",1700,1.13793053247045
"CNS12","Professional, Scientific & Technical Services","Q2",1750,1.12966714724263
"CNS12","Professional, Scientific & Technical Services","Q2",1800,1.12025118644006
"CNS12","Professional, Scientific & Technical Services","Q2",1850,1.11333716123997
"CNS12","Professional, Scientific & Technical Services","Q2",1900,1.11418094801118
"CNS12","Professional, Scientific & Technical Services","Q2",1950,1.1158967806077
"CNS12","Professional, Scientific & Technical Services","Q2",2000,1.11286973506013
"CNS12","Professional, Scientific & Technical Services","Q2",2050,1.11801582027936
"CNS12","Professional, Scientific & Technical Services","Q2",2100,1.12571223631768
"CNS12","Professional, Scientific & Technical Services","Q2",2150,1.11799405588522
"CNS12","Professional, Scientific & Technical Services","Q2",2200,1.11397559448603
"CNS12","Professional, Scientific & Technical Services","Q2",2250,1.11467378787683
"CNS12","Professional, Scientific & Technical Services","Q2",2300,1.1159131937764
"CNS12","Professional, Scientific & Technical Services","Q2",2350,1.11633363919467
"CNS12","Professional, Scientific & Technical Services","Q2",2400,1.11430351038831
"CNS12","Professional, Scientific & Technical Services","Q2",2450,1.11022867144858
"CNS12","Professional, Scientific & Technical Services","Q2",2500,1.11142980944642
"CNS12","Professional, Scientific & Technical Services","Q2",2550,1.10991351307363
"CNS12","Professional, Scientific & Technical Services","Q2",2600,1.11157351105506
"CNS12","Professional, Scientific & Technical Services","Q2",2650,1.10975895915654
"CNS12","Professional, Scientific & Technical Services","Q2",2700,1.10994333297275
"CNS12","Professional, Scientific & Technical Services","Q2",2750,1.10834599807606
"CNS12","Professional, Scientific & Technical Services","Q2",2800,1.10534039389773
"CNS12","Professional, Scientific & Technical Services","Q2",2850,1.10495588763536
"CNS12","Professional, Scientific & Technical Services","Q2",2900,1.10228644521604
"CNS12","Professional, Scientific & Technical Services","Q2",2950,1.10383754432674
"CNS12","Professional, Scientific & Technical Services","Q2",3000,1.10470994164683
"CNS12","Professional, Scientific & Technical Services","Q2",3050,1.10657613046661
"CNS12","Professional, Scientific & Technical Services","Q2",3100,1.10508494563673
"CNS12","Professional, Scientific & Technical Services","Q2",3150,1.10764954841959
"CNS12","Professional, Scientific & Technical Services","Q2",3200,1.1021694477639
"CNS12","Professional, Scientific & Technical Services","Q2",3250,1.10497135891263
"CNS12","Professional, Scientific & Technical Services","Q2",3300,1.10326703066546
"CNS12","Professional, Scientific & Technical Services","Q2",3350,1.10517675690275
"CNS12","Professional, Scientific & Technical Services","Q2",3400,1.1034254004785
"CNS12","Professional, Scientific & Technical Services","Q2",3450,1.1019047465845
"CNS12","Professional, Scientific & Technical Services","Q2",3500,1.10154230327279
"CNS12","Professional, Scientific & Technical Services","Q2",3550,1.09910856145669
"CNS12","Professional, Scientific & Technical Services","Q2",3600,1.10235877419434
"CNS12","Professional, Scientific & Technical Services","Q2",3650,1.10486339838037
"CNS12","Professional, Scientific & Technical Services","Q2",3700,1.10562590333969
"CNS12","Professional, Scientific & Technical Services","Q2",3750,1.1057742667196
"CNS12","Professional, Scientific & Technical Services","Q2",3800,1.10447988961438
"CNS12","Professional, Scientific & Technical Services","Q2",3850,1.10347807914335
"CNS12","Professional, Scientific & Technical Services","Q2",3900,1.10245870445322
"CNS12","Professional, Scientific & Technical Services","Q2",3950,1.10503407615039
"CNS12","Professional, Scientific & Technical Services","Q2",4000,1.10454054207872
"CNS12","Professional, Scientific & Technical Services","Q2",4050,1.1051045574772
"CNS12","Professional, Scientific & Technical Services","Q2",4100,1.10308778234689
"CNS12","Professional, Scientific & Technical Services","Q2",4150,1.10044824053659
"CNS12","Professional, Scientific & Technical Services","Q2",4200,1.09837813502565
"CNS12","Professional, Scientific & Technical Services","Q2",4250,1.09942097444271
"CNS12","Professional, Scientific & Technical Services","Q2",4300,1.09705192598536
"CNS12","Professional, Scientific & Technical Services","Q2",4350,1.09485741770022
"CNS12","Professional, Scientific & Technical Services","Q2",4400,1.09549233224098
"CNS12","Professional, Scientific & Technical Services","Q2",4450,1.09621650702165
"CNS12","Professional, Scientific & Technical Services","Q2",4500,1.09783043343697
"CNS12","Professional, Scientific & Technical Services","Q2",4550,1.09718150377877
"CNS12","Professional, Scientific & Technical Services","Q2",4600,1.09697048193706
"CNS12","Professional, Scientific & Technical Services","Q2",4650,1.09882449572054
"CNS12","Professional, Scientific & Technical Services","Q2",4700,1.09840514686032
"CNS12","Professional, Scientific & Technical Services","Q2",4750,1.0994170800521
"CNS12","Professional, Scientific & Technical Services","Q2",4800,1.09739769350896
"CNS12","Professional, Scientific & Technical Services","Q2",4850,1.10056919664476
"CNS12","Professional, Scientific & Technical Services","Q2",4900,1.09998934174205
"CNS12","Professional, Scientific & Technical Services","Q2",4950,1.10037493905174
"CNS12","Professional, Scientific & Technical Services","Q2",5000,1.10112864712272
"CNS12","Professional, Scientific & Technical Services","Q3",0,0
"CNS12","Professional, Scientific & Technical Services","Q3",50,0.0124397931870923
"CNS12","Professional, Scientific & Technical Services","Q3",100,0.291028971500085
"CNS12","Professional, Scientific & Technical Services","Q3",150,0.48752233892412
"CNS12","Professional, Scientific & Technical Services","Q3",200,0.621526215621745
"CNS12","Professional, Scientific & Technical Services","Q3",250,0.72935049501285
"CNS12","Professional, Scientific & Technical Services","Q3",300,0.801735797857982
"CNS12","Professional, Scientific & Technical Services","Q3",350,0.80963043045517
"CNS12","Professional, Scientific & Technical Services","Q3",400,0.813118113914723
"CNS12","Professional, Scientific & Technical Services","Q3",450,0.830542097055664
"CNS12","Professional, Scientific & Technical Services","Q3",500,0.840186212323381
"CNS12","Professional, Scientific & Technical Services","Q3",550,0.840163845527922
"CNS12","Professional, Scientific & Technical Services","Q3",600,0.847601710936491
"CNS12","Professional, Scientific & Technical Services","Q3",650,0.862047982707342
"CNS12","Professional, Scientific & Technical Services","Q3",700,0.886298201889398
"CNS12","Professional, Scientific & Technical Services","Q3",750,0.902189732844972
"CNS12","Professional, Scientific & Technical Services","Q3",800,0.894988031595178
"CNS12","Professional, Scientific & Technical Services","Q3",850,0.907542154859659
"CNS12","Professional, Scientific & Technical Services","Q3",900,0.914910406140072
"CNS12","Professional, Scientific & Technical Services","Q3",950,0.896392882695586
"CNS12","Professional, Scientific & Technical Services","Q3",1000,0.896074944740017
"CNS12","Professional, Scientific & Technical Services","Q3",1050,0.893652515506752
"CNS12","Professional, Scientific & Technical Services","Q3",1100,0.904676180487109
"CNS12","Professional, Scientific & Technical Services","Q3",1150,0.904199909759448
"CNS12","Professional, Scientific & Technical Services","Q3",1200,0.902633809748397
"CNS12","Professional, Scientific & Technical Services","Q3",1250,0.910447752565651
"CNS12","Professional, Scientific & Technical Services","Q3",1300,0.91537021428834
"CNS12","Professional, Scientific & Technical Services","Q3",1350,0.922965597104176
"CNS12","Professional, Scientific & Technical Services","Q3",1400,0.921001563660202
"CNS12","Professional, Scientific & Technical Services","Q3",1450,0.921494812753015
"CNS12","Professional, Scientific & Technical Services","Q3",1500,0.920142594289977
"CNS12","Professional, Scientific & Technical Services","Q3",1550,0.919577978946413
"CNS12","Professional, Scientific & Technical Services","Q3",1600,0.927490930389904
"CNS12","Professional, Scientific & Technical Services","Q3",1650,0.933930357337756
"CNS12","Professional, Scientific & Technical Services","Q3",1700,0.931491476567335
"CNS12","Professional, Scientific & Technical Services","Q3",1750,0.940358912225978
"CNS12","Professional, Scientific & Technical Services","Q3",1800,0.939968766765483
"CNS12","Professional, Scientific & Technical Services","Q3",1850,0.940150926355678
"CNS12","Professional, Scientific & Technical Services","Q3",1900,0.939592856606268
"CNS12","Professional, Scientific & Technical Services","Q3",1950,0.943805234613215
"CNS12","Professional, Scientific & Technical Services","Q3",2000,0.946058994677363
"CNS12","Professional, Scientific & Technical Services","Q3",2050,0.943947838424355
"CNS12","Professional, Scientific & Technical Services","Q3",2100,0.945508252642047
"CNS12","Professional, Scientific & Technical Services","Q3",2150,0.946411141178237
"CNS12","Professional, Scientific & Technical Services","Q3",2200,0.945034131329098
"CNS12","Professional, Scientific & Technical Services","Q3",2250,0.942372225536353
"CNS12","Professional, Scientific & Technical Services","Q3",2300,0.942622267468084
"CNS12","Professional, Scientific & Technical Services","Q3",2350,0.944819452710139
"CNS12","Professional, Scientific & Technical Services","Q3",2400,0.94680158355151
"CNS12","Professional, Scientific & Technical Services","Q3",2450,0.948288904450916
"CNS12","Professional, Scientific & Technical Services","Q3",2500,0.953591767935176
"CNS12","Professional, Scientific & Technical Services","Q3",2550,0.952127721564647
"CNS12","Professional, Scientific & Technical Services","Q3",2600,0.951575724099213
"CNS12","Professional, Scientific & Technical Services","Q3",2650,0.949961242587572
"CNS12","Professional, Scientific & Technical Services","Q3",2700,0.949855587519877
"CNS12","Professional, Scientific & Technical Services","Q3",2750,0.950514364258584
"CNS12","Professional, Scientific & Technical Services","Q3",2800,0.951537009373574
"CNS12","Professional, Scientific & Technical Services","Q3",2850,0.956951169714202
"CNS12","Professional, Scientific & Technical Services","Q3",2900,0.958460641154479
"CNS12","Professional, Scientific & Technical Services","Q3",2950,0.961470369447682
"CNS12","Professional, Scientific & Technical Services","Q3",3000,0.96069430797829
"CNS12","Professional, Scientific & Technical Services","Q3",3050,0.959684719264473
"CNS12","Professional, Scientific & Technical Services","Q3",3100,0.963032989122018
"CNS12","Professional, Scientific & Technical Services","Q3",3150,0.96316007062
"CNS12","Professional, Scientific & Technical Services","Q3",3200,0.968197301699268
"CNS12","Professional, Scientific & Technical Services","Q3",3250,0.967496456443071
"CNS12","Professional, Scientific & Technical Services","Q3",3300,0.969915386083055
"CNS12","Professional, Scientific & Technical Services","Q3",3350,0.972869625313176
"CNS12","Professional, Scientific & Technical Services","Q3",3400,0.971734720035738
"CNS12","Professional, Scientific & Technical Services","Q3",3450,0.970657405954736
"CNS12","Professional, Scientific & Technical Services","Q3",3500,0.972940491026969
"CNS12","Professional, Scientific & Technical Services","Q3",3550,0.976065275385066
"CNS12","Professional, Scientific & Technical Services","Q3",3600,0.97801410131831
"CNS12","Professional, Scientific & Technical Services","Q3",3650,0.97911366430622
"CNS12","Professional, Scientific & Technical Services","Q3",3700,0.97847300527017
"CNS12","Professional, Scientific & Technical Services","Q3",3750,0.978514264423491
"CNS12","Professional, Scientific & Technical Services","Q3",3800,0.979056452086882
"CNS12","Professional, Scientific & Technical Services","Q3",3850,0.980051786325202
"CNS12","Professional, Scientific & Technical Services","Q3",3900,0.980088570454175
"CNS12","Professional, Scientific & Technical Services","Q3",3950,0.98015926738378
"CNS12","Professional, Scientific & Technical Services","Q3",4000,0.98072918160801
"CNS12","Professional, Scientific & Technical Services","Q3",4050,0.982084140362348
"CNS12","Professional, Scientific & Technical Services","Q3",4100,0.984120424342539
"CNS12","Professional, Scientific & Technical Services","Q3",4150,0.983843927754007
"CNS12","Professional, Scientific & Technical Services","Q3",4200,0.985334266691146
"CNS12","Professional, Scientific & Technical Services","Q3",4250,0.984777435696791
"CNS12","Professional, Scientific & Technical Services","Q3",4300,0.985108042791252
"CNS12","Professional, Scientific & Technical Services","Q3",4350,0.986559653273071
"CNS12","Professional, Scientific & Technical Services","Q3",4400,0.98734331124752
"CNS12","Professional, Scientific & Technical Services","Q3",4450,0.985831283311381
"CNS12","Professional, Scientific & Technical Services","Q3",4500,0.986126291272406
"CNS12","Professional, Scientific & Technical Services","Q3",4550,0.986118877427204
"CNS12","Professional, Scientific & Technical Services","Q3",4600,0.985384987372172
"CNS12","Professional, Scientific & Technical Services","Q3",4650,0.983990664713655
"CNS12","Professional, Scientific & Technical Services","Q3",4700,0.984875101350153
"CNS12","Professional, Scientific & Technical Services","Q3",4750,0.98671322220058
"CNS12","Professional, Scientific & Technical Services","Q3",4800,0.987923208343622
"CNS12","Professional, Scientific & Technical Services","Q3",4850,0.987279848638105
"CNS12","Professional, Scientific & Technical Services","Q3",4900,0.988069259812181
"CNS12","Professional, Scientific & Technical Services","Q3",4950,0.988658284304711
"CNS12","Professional, Scientific & Technical Services","Q3",5000,0.98688049490751
"CNS12","Professional, Scientific & Technical Services","Q4_high",0,0
"CNS12","Professional, Scientific & Technical Services","Q4_high",50,0.0474928125286202
"CNS12","Professional, Scientific & Technical Services","Q4_high",100,0.390732355407509
"CNS12","Professional, Scientific & Technical Services","Q4_high",150,0.57590273431258
"CNS12","Professional, Scientific & Technical Services","Q4_high",200,0.691530827065799
"CNS12","Professional, Scientific & Technical Services","Q4_high",250,0.736016374851349
"CNS12","Professional, Scientific & Technical Services","Q4_high",300,0.762380380361925
"CNS12","Professional, Scientific & Technical Services","Q4_high",350,0.775704599252038
"CNS12","Professional, Scientific & Technical Services","Q4_high",400,0.803114628251214
"CNS12","Professional, Scientific & Technical Services","Q4_high",450,0.810427982695057
"CNS12","Professional, Scientific & Technical Services","Q4_high",500,0.816815391795582
"CNS12","Professional, Scientific & Technical Services","Q4_high",550,0.829611713604568
"CNS12","Professional, Scientific & Technical Services","Q4_high",600,0.836045706698271
"CNS12","Professional, Scientific & Technical Services","Q4_high",650,0.845315399151706
"CNS12","Professional, Scientific & Technical Services","Q4_high",700,0.85534968471286
"CNS12","Professional, Scientific & Technical Services","Q4_high",750,0.863368289569881
"CNS12","Professional, Scientific & Technical Services","Q4_high",800,0.869053919798178
"CNS12","Professional, Scientific & Technical Services","Q4_high",850,0.871474142876245
"CNS12","Professional, Scientific & Technical Services","Q4_high",900,0.872305375975272
"CNS12","Professional, Scientific & Technical Services","Q4_high",950,0.870457813722565
"CNS12","Professional, Scientific & Technical Services","Q4_high",1000,0.873939995647951
"CNS12","Professional, Scientific & Technical Services","Q4_high",1050,0.871413650802099
"CNS12","Professional, Scientific & Technical Services","Q4_high",1100,0.874181137807133
"CNS12","Professional, Scientific & Technical Services","Q4_high",1150,0.876163163046785
"CNS12","Professional, Scientific & Technical Services","Q4_high",1200,0.873946501259023
"CNS12","Professional, Scientific & Technical Services","Q4_high",1250,0.8713169906619
"CNS12","Professional, Scientific & Technical Services","Q4_high",1300,0.871005560163093
"CNS12","Professional, Scientific & Technical Services","Q4_high",1350,0.86779221798445
"CNS12","Professional, Scientific & Technical Services","Q4_high",1400,0.868619589379129
"CNS12","Professional, Scientific & Technical Services","Q4_high",1450,0.868595524697796
"CNS12","Professional, Scientific & Technical Services","Q4_high",1500,0.874276404055328
"CNS12","Professional, Scientific & Technical Services","Q4_high",1550,0.877398544172138
"CNS12","Professional, Scientific & Technical Services","Q4_high",1600,0.878170452118245
"CNS12","Professional, Scientific & Technical Services","Q4_high",1650,0.880776921837019
"CNS12","Professional, Scientific & Technical Services","Q4_high",1700,0.885059735423962
"CNS12","Professional, Scientific & Technical Services","Q4_high",1750,0.886843761848677
"CNS12","Professional, Scientific & Technical Services","Q4_high",1800,0.891704190621248
"CNS12","Professional, Scientific & Technical Services","Q4_high",1850,0.894553656231148
"CNS12","Professional, Scientific & Technical Services","Q4_high",1900,0.898045717520375
"CNS12","Professional, Scientific & Technical Services","Q4_high",1950,0.901005403511655
"CNS12","Professional, Scientific & Technical Services","Q4_high",2000,0.904596468975086
"CNS12","Professional, Scientific & Technical Services","Q4_high",2050,0.909294126477403
"CNS12","Professional, Scientific & Technical Services","Q4_high",2100,0.912592091790386
"CNS12","Professional, Scientific & Technical Services","Q4_high",2150,0.915592232962674
"CNS12","Professional, Scientific & Technical Services","Q4_high",2200,0.919946945482455
"CNS12","Professional, Scientific & Technical Services","Q4_high",2250,0.925274759162731
"CNS12","Professional, Scientific & Technical Services","Q4_high",2300,0.929929887310397
"CNS12","Professional, Scientific & Technical Services","Q4_high",2350,0.933531338941
"CNS12","Professional, Scientific & Technical Services","Q4_high",2400,0.936492650697411
"CNS12","Professional, Scientific & Technical Services","Q4_high",2450,0.939470848145499
"CNS12","Professional, Scientific & Technical Services","Q4_high",2500,0.941602608667946
"CNS12","Professional, Scientific & Technical Services","Q4_high",2550,0.943994088377509
"CNS12","Professional, Scientific & Technical Services","Q4_high",2600,0.94606396045906
"CNS12","Professional, Scientific & Technical Services","Q4_high",2650,0.948508601796468
"CNS12","Professional, Scientific & Technical Services","Q4_high",2700,0.948900521423493
"CNS12","Professional, Scientific & Technical Services","Q4_high",2750,0.950389525108408
"CNS12","Professional, Scientific & Technical Services","Q4_high",2800,0.951867861908565
"CNS12","Professional, Scientific & Technical Services","Q4_high",2850,0.951476401083842
"CNS12","Professional, Scientific & Technical Services","Q4_high",2900,0.952899053684316
"CNS12","Professional, Scientific & Technical Services","Q4_high",2950,0.9547968315164
"CNS12","Professional, Scientific & Technical Services","Q4_high",3000,0.953745104269821
"CNS12","Professional, Scientific & Technical Services","Q4_high",3050,0.954975423791336
"CNS12","Professional, Scientific & Technical Services","Q4_high",3100,0.956248407571325
"CNS12","Professional, Scientific & Technical Services","Q4_high",3150,0.957008132639388
"CNS12","Professional, Scientific & Technical Services","Q4_high",3200,0.957793697981801
